w;p
270095;741611
553682;1627273
71644;118265
365812;1044263
128120;297810
209924;554341
614990;1820434
198821;518715
575957;1697223
884843;2670964
242847;654539
312136;876098
894417;2701767
321372;905760
823651;2477952
176168;447926
294245;818159
828304;2491993
974332;2949846
562558;1655938
549652;1614894
56113;69632
674994;2006779
1045903;3174162
140938;338367
449413;1301254
176662;449113
379496;1085999
144287;348939
394094;1130885
716204;2136886
597414;1764008
394766;1132870
315268;886454
257582;703470
203251;533390
497108;1451306
628645;1861765
830446;2498463
700133;2087017
818412;2461278
422969;1219664
491555;1433391
410627;1181370
810744;2437068
71686;118398
651972;1934795
352428;1001836
269381;739341
907996;2745081
95659;194502
184877;475086
847610;2553435
106877;229790
70063;112866
982728;2976164
137751;327742
815899;2453295
903987;2733452
920152;2782777
311014;872850
394611;1132249
299848;836541
810099;2434808
269209;738788
898497;2715466
901936;2726426
863957;2604094
434562;1255986
822773;2475224
731630;2186681
847479;2553061
741534;2218495
131792;309199
223344;595741
576150;1697859
633751;1877999
718183;2142886
252033;685630
227558;608766
959331;2901881
522239;1529726
799140;2400066
301653;843048
1047184;3178096
540669;1586429
693860;2067101
685009;2039953
374053;1068868
558804;1643909
315921;888322
1027573;3117421
462805;1342801
605187;1788919
994704;3013918
601184;1775539
227859;609978
323901;912908
706602;2106587
624832;1850907
438127;1266044
926086;2801006
1003212;3040788
106342;227848
300619;839199
244372;659697
390060;1118507
647020;1919885
874390;2637436
725740;2167464
807433;2426578
335981;950071
610577;1806906
851097;2563872
110542;241485
115727;257702
722179;2155527
943626;2854888
549309;1613705
244800;661024
50560;52279
969002;2933133
1005168;3046659
419441;1208986
886467;2676585
898887;2716944
594875;1756534
1044703;3170169
607787;1797630
401712;1153980
314816;884925
93658;188516
804783;2417909
142757;343855
112206;246372
307762;862721
756575;2268405
600944;1774814
1034967;3140244
864174;2604814
455542;1320091
804347;2416413
353217;1004693
978847;2964092
104315;221642
346918;984230
399993;1149152
542056;1590726
937731;2837622
819775;2465457
719180;2145960
925235;2798322
278442;768954
1006585;3050907
516793;1513112
678611;2018538
93748;188710
373978;1068710
325617;918943
147834;360674
136800;325072
234530;629216
553439;1626759
873777;2635748
109606;238309
411809;1184852
724623;2163699
465162;1350453
466520;1354448
928767;2809232
242951;654906
998288;3025483
473512;1375299
152127;375293
465288;1350706
344421;976764
61203;85403
853521;2571566
502475;1467310
182315;466514
357213;1017011
190673;493260
830003;2497273
909844;2750991
186082;478889
809097;2432050
438849;1268002
453117;1312775
585680;1727852
139898;335098
736861;2203644
642350;1905042
421440;1214632
237913;639574
97645;200739
184603;474101
329502;931196
939564;2843263
176802;449893
558320;1642612
209724;553628
572398;1686805
444488;1286123
865045;2607521
787668;2364405
378302;1082113
293692;816342
760227;2278930
397423;1141051
201693;528632
391822;1123309
79231;142829
209594;553262
1047483;3179065
389060;1115534
239533;644303
239709;644810
870453;2624452
393962;1130299
351607;999335
558983;1644344
826689;2487446
891256;2691995
247598;670943
182774;467839
559217;1644872
1040355;3156524
281153;777673
431516;1246859
377330;1079232
1016517;3081744
691556;2059644
819433;2464197
476564;1385102
898341;2714878
755864;2265855
88688;173179
459981;1334345
629848;1865494
238564;641364
906225;2739676
855060;2576786
89366;175343
58043;75325
986636;2988587
529188;1550474
200843;525675
861611;2596654
349032;990708
607509;1796803
162131;404915
197664;515269
513518;1502873
382308;1094502
919058;2779446
254567;694089
165798;416202
434828;1257045
355932;1013241
940330;2845263
645274;1914979
186800;481584
128027;297626
393906;1130087
522769;1531430
129565;302097
723579;2159990
400385;1150352
975228;2952914
661624;1965522
1023088;3103213
196273;510820
445054;1287780
335719;949520
200258;523475
471879;1370156
335181;947912
181074;463078
698654;2082314
375375;1073096
338059;956447
594017;1753537
800473;2404671
740947;2216539
524877;1537308
484362;1410484
634495;1880272
215977;573522
445136;1288244
337321;953920
206566;543243
639448;1895847
596811;1762137
390415;1119471
749789;2245628
490817;1431141
413979;1191615
990432;3000769
756508;2268162
136707;324734
1046551;3176184
509468;1490222
610335;1806023
482750;1404626
599672;1771095
274558;756944
1003359;3041029
769452;2308032
251638;684169
519324;1520515
231725;620866
455347;1319447
651974;1934920
1034742;3139411
865089;2607604
608084;1798571
1022911;3102386
361927;1032667
970602;2937764
179375;457752
731854;2187288
66037;100299
78860;141777
522156;1529469
94766;191630
461097;1337982
636756;1887419
397022;1139946
263268;720203
678264;2017459
432919;1250892
696385;2074649
990407;3000637
209996;554586
801100;2406446
153961;380508
233551;626056
852002;2566948
437540;1264337
906692;2740766
530220;1553824
877175;2646212
153931;380373
537701;1576821
322077;908105
811748;2440135
101383;212554
978887;2964124
938237;2839312
903332;2730949
210931;557593
288549;799910
439730;1270477
895462;2705142
817286;2457775
692210;2061564
793697;2383100
396549;1138465
875377;2640222
917890;2775416
765029;2293665
521358;1526834
496482;1449155
427492;1234107
222356;592855
358310;1020112
265363;726495
554331;1629505
866280;2611056
940396;2845576
760507;2279652
987824;2992298
443788;1283949
590728;1743311
214053;567298
172127;435654
914715;2765153
1039828;3154822
206632;543501
833912;2509983
848151;2554677
960738;2906057
704222;2099862
611397;1809676
523729;1533976
778590;2336006
338756;958142
563621;1659378
888119;2681901
345310;979713
830401;2498442
958328;2898870
983875;2979744
156319;387431
409012;1176286
263628;721361
487167;1419603
113686;250946
1042153;3162345
312226;876407
817876;2459765
684620;2038718
176966;450282
510158;1492360
194931;506813
582044;1716727
377580;1080057
724836;2164357
885141;2672063
673152;2001620
995889;3017664
422049;1216549
668798;1987649
496250;1448424
710983;2120664
843043;2538814
54916;65552
563706;1659659
276071;761743
599806;1771559
435196;1258218
215801;572866
443173;1282034
114084;252294
758485;2273901
810051;2434613
460641;1336477
478300;1390441
74311;126612
413232;1189218
305507;855889
239591;644490
150112;368473
103049;217708
93718;188664
80333;146563
629205;1863559
1031697;3129638
254821;695012
522864;1531762
394477;1131916
899877;2719763
565689;1665908
544795;1599202
475654;1382251
658489;1955482
978311;2962631
471253;1368500
216130;573977
374318;1069788
601257;1775889
872518;2631800
676732;2012492
618914;1832547
242990;655084
352758;1002968
902814;2729374
304212;852225
911525;2755701
253639;690789
945101;2859175
566446;1668311
60209;82095
967270;2926720
298455;831378
1014801;3076436
470370;1366200
447608;1295948
675203;2007314
316310;890121
194595;505912
179887;459273
201969;529279
226916;606883
241196;649675
342504;970522
931583;2817652
873541;2634927
149906;367790
442790;1280718
490347;1429382
55458;67058
220784;587976
735423;2198904
982252;2974641
182678;467570
633139;1875972
752365;2254277
485529;1414254
376255;1075878
375702;1074039
388263;1112943
212264;561986
239414;644014
107034;230151
483037;1405876
90513;178475
799210;2400334
416986;1201182
71497;117764
815305;2450905
135846;321743
546541;1605185
786713;2361532
346282;982421
586525;1730389
353709;1006158
377959;1081204
284631;788463
287170;796435
401569;1153647
343435;973533
247807;671597
797961;2396254
552535;1624118
467103;1356451
408749;1175646
1014290;3074542
902836;2729459
176789;449794
504530;1474058
661115;1963954
908798;2747989
248811;674838
378942;1083887
478263;1390319
417187;1202060
918891;2778990
195177;507415
842187;2536012
216777;575628
234492;629035
305528;856020
813992;2447114
86504;166154
786719;2361654
78582;140786
217126;576696
398678;1144903
505007;1475505
702682;2095065
569399;1677680
278303;768577
148092;361691
787986;2365172
599957;1771884
770365;2310767
385347;1104373
857908;2585776
620208;1836565
572872;1688144
170709;431674
620991;1839263
480759;1398146
686748;2044749
535132;1568690
340907;965098
976887;2958348
366275;1045683
491749;1434260
431462;1246731
74629;127386
974344;2949967
531309;1557264
776313;2329273
375474;1073275
983179;2977667
719268;2146135
861018;2594880
715491;2134998
468830;1361402
68577;108242
697190;2077167
915212;2766828
715204;2134028
716254;2136992
700291;2087553
130112;303855
640000;1897797
770706;2311688
568036;1673812
476165;1383851
447842;1296724
847951;2553998
592150;1747731
169231;427576
542759;1592991
555243;1632913
194785;506421
934729;2828184
579178;1707838
155368;384652
69775;112087
108807;236190
143066;345077
921521;2786904
409637;1178465
185745;477616
661822;1966126
476921;1386056
823710;2478163
489789;1427555
633043;1875713
505406;1477047
263576;721108
494949;1444215
66453;101524
513622;1503025
337467;954478
320708;903634
816688;2455919
246229;666515
930323;2814173
332173;939199
453781;1314721
789179;2368912
407841;1172914
875644;2641049
825473;2483447
69207;110568
984696;2982511
270196;741994
397194;1140421
167385;421102
369094;1054137
713390;2128514
573353;1689592
705561;2103603
124330;285700
490469;1429758
124041;284926
304434;853021
710756;2119820
723067;2158000
754715;2261869
760584;2280040
380605;1089053
379763;1086803
126627;292900
386952;1109030
335624;949198
543007;1593728
426057;1229625
803577;2414288
543570;1595329
615632;1822487
816360;2454926
589625;1739762
681931;2030168
632833;1875109
109496;237915
993633;3010682
967808;2928881
807623;2427148
245470;663552
735176;2198071
666313;1979407
848460;2555530
89968;176959
532741;1561557
306407;858500
53420;60786
145396;352515
505878;1478446
249981;678689
905025;2736554
390687;1120291
110673;241831
972562;2944325
539457;1582535
261209;714140
553583;1627022
185464;476791
134694;318216
919728;2781481
234744;629859
962202;2911124
504438;1473844
262011;716569
192531;498671
471511;1369225
876854;2645131
649375;1927103
839035;2526508
183867;471954
529221;1550596
998263;3025397
490975;1431576
718244;2143144
719014;2145375
530431;1554583
533302;1563703
835256;2514365
696205;2073867
391238;1122035
380209;1087890
288564;799954
107855;232876
275021;758356
459724;1333606
954415;2887420
118066;265315
217759;578513
643056;1907625
444387;1285714
483070;1405929
608588;1800103
474544;1378895
354272;1008168
271584;746935
807921;2428021
976445;2956974
103731;219916
353164;1004418
485163;1413073
319852;901393
106152;227217
708669;2113450
946674;2864309
295560;822323
313629;881000
597245;1763560
982340;2974834
502889;1468603
691980;2060836
59676;80773
624154;1848837
520346;1523536
311946;875594
827746;2490300
476216;1384057
562549;1655872
605844;1791049
183670;471150
232287;622625
491062;1431845
505346;1476667
242249;652474
905703;2738240
185306;476522
589272;1738862
564319;1661781
643298;1908450
718065;2142424
789214;2368951
237684;638902
556660;1637514
960010;2904030
968295;2930761
903550;2731731
1005113;3046467
971949;2942290
704513;2100460
428692;1238088
1010078;3062367
611296;1809342
488105;1422486
572416;1686853
498576;1455725
830252;2497996
509967;1491783
672931;2000901
293288;814988
725611;2167127
514587;1506148
298753;832552
514835;1506822
591844;1746623
889340;2685672
861406;2596145
292987;814050
62081;87841
235578;632738
391454;1122427
441185;1275390
741240;2217555
434411;1255486
942683;2851943
831581;2502176
610653;1807272
609429;1803069
175319;445534
734855;2197107
392866;1126764
337500;954504
490691;1430606
405281;1165288
964359;2918217
296000;823698
193224;501377
271464;746432
870261;2623834
540760;1586942
360511;1027604
124904;287370
287600;797614
684151;2037325
832370;2504737
368207;1051514
578852;1706690
326328;921292
311284;873579
302648;846408
216399;574643
596900;1762509
359473;1024237
983985;2979990
515159;1508093
881726;2661402
258073;704896
916557;2771066
818708;2462024
687756;2047982
841676;2534537
601562;1776900
100635;209871
496208;1448336
352307;1001380
640209;1898648
208244;549177
944577;2857536
906167;2739492
493429;1439159
543463;1594936
188851;487756
102395;215702
1033547;3135700
309892;869253
216717;575442
729404;2179810
461163;1338213
509147;1489008
790242;2372097
453397;1313785
357095;1016763
438871;1268099
401092;1152271
517082;1514031
142566;343387
224004;597804
880899;2658470
380235;1087949
465221;1350574
754611;2261439
934887;2828578
221702;590482
334034;944427
521261;1526498
278481;769162
1018015;3086497
753645;2258229
975643;2954417
558283;1642409
511117;1495379
235438;632246
419134;1208097
229393;614205
723978;2161614
374565;1070583
974799;2951431
451942;1309183
490298;1429276
574844;1694134
783564;2351932
842793;2538060
959929;2903870
486175;1416533
646599;1918511
316494;890824
92103;183566
754873;2262392
1011138;3065049
686719;2044734
487256;1419881
1021942;3099399
830156;2497709
514985;1507332
776003;2328222
906529;2740459
323500;911954
756561;2268302
526891;1543791
872294;2630985
433755;1253383
197908;515971
166651;418891
170785;431855
547121;1607111
1024870;3108592
949580;2872837
55547;67509
717694;2141334
200962;526199
256182;699405
416859;1200732
757833;2271937
399079;1146244
328509;928429
889085;2684757
648930;1925784
628189;1860547
1037809;3149254
631492;1870514
266326;729550
240674;648047
350147;994139
809756;2433906
862904;2600977
93139;186576
513100;1501582
442484;1279647
547258;1607397
462471;1341871
487599;1420883
680552;2025278
528235;1547860
975394;2953446
122675;280472
109540;238105
183269;469756
171325;433735
985080;2983884
147189;358471
598393;1766891
204093;535848
476012;1383474
798424;2397956
850093;2560911
655202;1944515
268400;736591
429729;1241344
854076;2573482
240834;648461
621411;1840620
674635;2005898
906119;2739296
638768;1893883
441217;1275462
400714;1151242
156247;387078
301108;840974
107407;231371
517064;1513956
757568;2271167
903187;2730574
741859;2219404
552072;1622611
804424;2416563
419177;1208226
335345;948308
76920;135288
604586;1787024
110509;241378
1000195;3031669
674013;2003949
970366;2936996
491263;1432414
877716;2648108
690414;2056147
894125;2700562
859698;2590990
353199;1004616
218815;581908
254342;693500
212934;563978
230993;618599
785893;2358988
568136;1674128
875474;2640556
494346;1442127
840507;2530966
704925;2101753
97356;199748
142372;342801
145433;352775
615960;1823272
809315;2432745
203193;533333
354992;1010619
361958;1032733
316259;889900
