w;p
1463763;9525413
839698;2807137
1833441;17264730
1513995;10335871
1554235;11026796
1234610;6430847
1121499;5201067
258082;255053
1741546;14860680
385732;572470
687096;1852034
1063995;4639280
1659152;13031595
1589543;11666575
2057680;27074936
1171425;5722664
1814094;16719349
1265661;6799731
563098;1232186
1606046;11977184
771329;2351979
32183;3952
1314560;7410322
404985;631604
1508399;10242817
1197542;6008679
1688216;13647621
1262193;6757822
884779;3132492
10207;398
82471;25956
1705844;14036119
1320366;7485330
507764;998375
1634291;12527124
1401350;8591024
1234269;6426875
898177;3233168
981803;3904272
518213;1040551
1889385;18992931
434735;728874
107011;43712
1048592;4495590
181393;125753
693499;1887746
279362;299044
767892;2330284
1293768;7146139
811886;2616507
836797;2786897
1795338;16212263
1335849;7688049
1273539;6895605
1531217;10626812
1485793;9874078
1120937;5195378
232228;206361
702122;1936428
884617;3131286
1589442;11664698
1673104;13323639
595735;1382310
174872;116858
686068;1846335
20440;1594
781552;2417171
1076982;4762628
848228;2867134
434916;729488
11485;504
1551719;10982438
1471081;9640094
26098;2599
1482408;9819830
1614618;12141583
1269828;6850325
1476053;9718653
555689;1199377
571938;1271946
872004;3038210
1518913;10418245
1853489;17856279
551640;1181645
1854449;17885331
1910019;19699191
1896080;19217440
543099;1144696
1203783;6078407
1903475;19470529
463105;828349
1542128;10814792
595925;1383211
5937;135
23640;2132
1943174;20934486
1564802;11214850
788233;2460314
1889145;18984961
454951;799083
1292082;7125016
1724642;14463700
609572;1448733
28860;3178
743651;2180437
592254;1365861
539592;1129703
1091454;4902481
147442;83031
532037;1097759
842952;2829939
1680277;13476404
522049;1056265
1965400;21848715
1823604;16984465
1514259;10340279
514697;1026257
1128127;5268460
486769;916384
661688;1713968
879862;3096007
732767;2114945
1478395;9755839
987874;3955940
759312;2276614
1829336;17147009
1112098;5106430
1010570;4152741
1639185;12624873
1737213;14757752
379351;553528
1928573;20373572
1533565;10667022
563425;1233645
259720;258313
630363;1551677
1767400;15492539
1635042;12542075
1146661;5459895
1064582;4644811
1584093;11565659
60298;13873
255905;250752
1986474;22797867
967733;3786092
499464;965523
314295;378961
1085256;4842273
1170529;5713015
1928710;20378705
977999;3872106
361484;502228
1562526;11174104
200798;154163
1853815;17866137
718725;2032074
1421475;8884034
638474;1592866
1239555;6488646
17609;1183
1075583;4749243
1145110;5443705
1085951;4849001
2084147;29823385
1901150;19390364
217664;181221
1293909;7147907
504038;983556
274264;288182
1468280;9596067
183468;128652
220249;185563
1883925;18812943
1374806;8215994
467792;845419
938278;3545662
1783177;15893981
810678;2608399
270421;280129
261792;262467
1030986;4334760
940785;3565762
865206;2988715
676185;1792033
6513;162
908911;3315163
486747;916300
843424;2833256
1600714;11875990
845463;2847607
1975412;22288411
527887;1080416
1767284;15489633
472222;861719
738488;2149232
1630670;12455280
671193;1764939
836154;2782422
90746;31429
194462;144566
928391;3467043
385337;571288
1793903;16174289
375031;540891
1664995;13153095
1375337;8223372
1521544;10462544
1358033;7985487
925497;3444227
32614;4058
1440558;9169051
469633;852173
170945;111660
1415531;8796696
1981198;22551585
1654250;12930541
868619;3013506
1438288;9134773
373131;535380
213394;174162
1267782;6825450
1806857;16521275
1104964;5035353
2067961;27975413
1271860;6875093
2012089;24094868
1706512;14051074
1130829;5296094
1350516;7883765
531264;1094517
614264;1471635
1534863;10689307
2057427;27054401
1052373;4530602
511252;1012352
748812;2211878
258903;256684
113918;49542
1956941;21491362
1106834;5053923
1098929;4975720
2077055;28920256
2008304;23891154
2092813;31397085
954224;3674660
1636287;12566900
109630;45880
212630;172914
1446538;9259844
500264;968664
690793;1872608
587683;1344421
263551;266021
1731398;14620898
1299811;7222215
1410901;8729130
1186216;5883506
1368612;8130298
1390304;8433407
1950743;21237048
1765061;15434080
721433;2047914
771735;2354549
402815;624790
50752;9828
606566;1434162
114617;50152
1849112;17724688
1483348;9834870
1524298;10509088
588176;1346725
46129;8119
464290;832647
1065919;4657426
251411;241991
1315996;7428823
1340151;7745079
632538;1562665
1764728;15425779
881446;3107734
1809523;16593881
1776217;15715332
545259;1153982
298808;342347
1170391;5711530
695589;1899483
906241;3294656
314210;378755
1303569;7269815
1489299;9930526
411094;650993
1096022;4947156
1318401;7459883
1059685;4598790
361149;501291
799028;2530929
1740364;14832520
1436342;9105468
5518;117
836828;2787113
1730659;14603610
490535;930821
1605549;11967717
1336682;7699067
77418;22872
1466846;9573590
1927692;20340621
1679510;13459982
1216449;6221588
1994220;23171269
437910;739679
1032348;4347073
782252;2421671
1089024;4878820
953179;3666123
677322;1798236
74956;21440
1323730;7529040
577744;1298423
958582;3710392
653582;1671137
31574;3804
523151;1060802
915793;3368365
524201;1065134
700569;1927610
1850271;17759395
1894016;19147768
225056;193775
1906339;19570047
171005;111739
1672731;13315745
1443155;9208393
1347233;7839641
1648077;12804408
484344;907149
1455829;9402336
990291;3976624
907830;3306852
1417741;8829090
975378;3850036
847263;2860310
1871879;18425203
1736583;14742855
2042340;25933093
237033;215017
1099562;4981954
2029341;25090726
1418728;8843587
1221807;6282837
56276;12084
21055;1692
787380;2454782
1603857;11935542
1541209;10798847
2090768;30938265
892486;3190179
668353;1749625
1103571;5021549
1528829;10586053
1461664;9492726
292752;328543
189101;136689
1737320;14760284
303096;352295
922499;3420684
458285;810983
1101407;5000151
83156;26389
1287637;7069539
610928;1455332
907541;3304632
294735;333031
227272;197621
1005125;4104998
820780;2676643
712489;1995853
800902;2543302
903683;3275078
1574870;11396708
1920671;20081431
790257;2473468
1344217;7799267
1715061;14244002
1841876;17510179
4176;67
184401;129966
909526;3319898
1216903;6226762
248793;236959
31605;3811
1846671;17651908
1973757;22214396
1726490;14506510
221274;187299
2007182;23831659
1631680;12475279
1846249;17639369
1788948;16044031
941195;3569056
1996326;23275394
1838699;17417161
1613772;12125262
619523;1497532
311567;372375
1425303;8940639
945154;3600952
854648;2912769
1612790;12106345
139787;74624
909836;3322286
2215;19
1956808;21485840
655498;1681208
1244156;6542744
1742264;14877815
1040154;4418058
843566;2834254
798786;2529333
1774286;15666206
1159733;5597593
620562;1502677
536544;1116757
1337828;7714245
932709;3501251
1293874;7147468
658356;1696291
534754;1109191
142639;77704
1315875;7427263
79229;23955
1381393;8307873
2079590;29221062
2079565;29217992
1187731;5900148
953937;3672314
148279;83978
113319;49022
1897111;19252398
135235;69838
1801661;16380952
735876;2133541
2050226;26495914
1704370;14003183
660939;1709986
1345614;7817949
1009684;4144949
615461;1477508
2001472;23534850
98438;36985
254798;248579
1966497;21895975
385872;572889
717971;2027675
1179032;5805016
430124;713327
1289440;7092005
1528903;10587314
1635189;12545004
244943;229657
703605;1944868
295418;334584
767620;2328572
1985439;22749059
1753311;15144369
1698170;13865555
1345148;7811713
1219788;6259709
768149;2331903
644790;1625342
1280453;6980525
648622;1645217
2067879;27967638
714920;2009931
1014981;4191664
1384414;8350271
45316;7835
111275;47268
778693;2398839
1590742;11688886
839188;2803573
1164921;5652866
2042295;25930006
1208403;6130373
1876457;18571087
1136552;5354933
203921;159007
1526704;10549896
817472;2654186
833722;2765534
2013642;24179847
1680432;13479725
1699993;13905870
160350;98228
1626859;12380101
1134221;5330917
152775;89155
1122196;5208128
152578;88925
1639868;12638574
228563;199880
2053966;26779983
1675412;13372596
1426233;8954434
1543756;10843088
1297960;7198851
2054202;26798327
1272525;6883212
1379033;8274865
1930999;20464815
772539;2359643
553654;1190448
1623489;12313988
1348812;7860840
1357373;7976517
852275;2895853
165065;104099
1010580;4152829
841109;2817012
350605;472241
1489618;9935675
746225;2196087
1120514;5191099
525188;1069215
1301597;7244809
1617708;12201371
995092;4017902
1408118;8688712
906985;3300363
1789886;16068587
1822134;16943117
359705;497260
875975;3067339
1532663;10651559
1264542;6786188
2011004;24035987
1811364;16644264
1186390;5885416
237020;214993
1824955;17022586
960046;3722441
1551188;10973096
1593092;11732729
885946;3141188
493581;942585
1960019;21619977
1308372;7330978
1713210;14201984
875204;3061671
1694196;13778106
1758761;15277934
412324;654933
860366;2953761
1330853;7622204
279550;299448
122121;56939
1452908;9357349
706332;1960442
736535;2137494
1412541;8753016
660937;1709975
644208;1622334
1572681;11356942
745020;2188753
382256;562111
691549;1876831
1408970;8701070
302976;352015
1200276;6039158
861229;2959976
1685103;13580213
717524;2025070
1166853;5673540
1610413;12060670
1470123;9625017
1830398;17177358
369996;526350
1776798;15730150
1145923;5452187
1799501;16323074
405747;634006
768064;2331367
1357494;7978161
901886;3261365
1830472;17179476
1270250;6855464
805134;2571368
987176;3949979
1690825;13704388
1701018;13928593
1980432;22516339
383812;566736
344037;454593
1616405;12176125
191736;140533
143604;78760
1732665;14650593
109215;45533
870691;3028614
600951;1407154
1741948;14870271
1683210;13539394
1212514;6176865
1023984;4271795
983455;3918291
27918;2974
1048023;4490335
1396336;8519201
1067079;4668388
1301767;7246962
716496;2019086
1283168;7014072
1134034;5328993
192830;142145
704965;1952627
107165;43838
1771155;15586949
1682207;13517819
2081709;29489861
1808146;16556328
1360100;8013628
1888562;18965625
254103;247220
1781193;15842801
555903;1200318
1390761;8439884
1017846;4217063
1305621;7295901
345137;457525
18097;1250
1168361;5689712
21463;1758
181845;126381
524999;1068433
1453673;9369114
1197752;6011016
1186480;5886404
287276;316309
40069;6126
1580857;11506121
587368;1342950
115725;51127
1814355;16726551
1699191;13888119
1999391;23429047
1482253;9817352
629632;1547993
992487;3995473
534444;1107884
1674762;13358789
579476;1306378
588516;1348315
544836;1152160
502612;977915
172532;113746
752720;2235851
617598;1488025
648732;1645790
67553;17413
1607860;12011796
49513;9354
1862090;18119056
426545;701379
1765711;15450299
1488918;9924379
1958870;21571780
1449666;9307622
547051;1161715
156372;93408
1210319;6152012
484445;907533
1858891;18020659
1338766;7726685
1195850;5989867
1529330;10594593
1981476;22564408
2082753;29629164
480928;894224
311377;371918
644963;1626236
1653679;12918822
460403;818591
2026766;24934217
1712255;14180359
2079237;29177913
1702221;13955313
1632157;12484735
769743;2341954
389535;583914
1475154;9704409
1107363;5059184
1886728;18905002
388046;579419
1594051;11750665
62577;14942
1125529;5241977
2034083;25387332
327049;410536
143242;78363
2030184;25142640
2082766;29630930
802028;2550752
1761489;15345315
2062617;27490082
1095143;4938540
416194;667410
1550341;10958210
1430388;9016271
184540;130163
2012849;24136351
443940;760428
446543;769476
536738;1117579
142200;77226
1880256;18693508
1217313;6231437
1615584;12160244
1798274;16290313
776348;2383861
873825;3051548
585876;1335995
1165313;5657057
1852817;17835984
1608564;12025255
1433544;9063464
116631;51931
321670;397063
1362534;8046861
1520688;10448114
1807265;16532359
1892611;19100577
2027578;24983240
1519460;10427442
955131;3682080
623224;1515902
1743681;14911699
1542129;10814809
1173790;5748184
955912;3688476
2044018;26049137
302054;349865
1200979;6047012
763454;2302437
287868;317620
547251;1162580
116108;51466
458675;812381
2034126;25390074
1717144;14291449
956040;3689525
1899474;19332916
413897;659990
1576443;11425363
1796294;16237624
991662;3988385
540047;1131642
1585798;11597143
1017883;4217392
461291;821791
2086662;30202510
1615082;12150543
1124973;5236321
1862814;18141436
49563;9373
1644220;12726223
837745;2793502
1546213;10885917
415551;665329
2046779;26244302
1145004;5442599
1038366;4401736
1073612;4730426
964796;3761697
72088;19830
805102;2571155
993313;4002576
865678;2992137
926622;3453086
404682;630650
419937;679593
1894931;19178604
731543;2107649
1186079;5882003
279838;300069
1870515;18382077
1223258;6299493
1370528;8156734
57722;12713
649106;1647737
1516016;10369654
1422287;8896018
1055639;4560981
1884638;18836292
1224334;6311865
399930;615789
390087;585585
1144172;5433929
709130;1976491
896805;3222773
979068;3881129
117610;52807
1958217;21544488
1866745;18263675
415978;666711
1612565;12102014
763680;2303850
1753075;15138616
1136810;5357595
337448;437233
1899103;19320238
1755763;15204289
1778445;15772249
268334;275804
947491;3619859
21005;1684
377463;547987
1312348;7381889
318083;388205
468564;848247
65659;16450
1813751;16709891
598568;1395774
842571;2827264
1537143;10728550
987092;3949262
1537105;10727895
671117;1764528
389246;583040
1814417;16728263
543345;1145751
1492123;9976189
1771607;15598361
529696;1087958
692397;1881573
409899;647176
765465;2315032
1347039;7837039
488456;922837
1939223;20779851
2026592;24923750
1748935;15038119
908417;3311364
434075;726638
1753103;15139299
1972279;22148755
1881024;18718410
2065225;27721731
887919;3155922
1505881;10201179
1969800;22039606
479518;888917
1909227;19671274
647322;1638460
1973524;22204019
894955;3208788
1670962;13278370
1503566;10163025
705324;1954677
2038860;25698181
1819781;16877215
382783;563675
1426022;8951303
1936777;20685206
660367;1706948
1368056;8122639
504487;985335
2020150;24545417
1279638;6970477
1078176;4774070
589032;1350730
1941650;20874578
1690452;13696257
1452072;9344506
1871051;18399006
1496287;10043840
422752;688831
1908787;19655794
747704;2205107
254260;247527
1555037;11040969
1189518;5919818
553131;1188158
1394867;8498246
611801;1459589
1169888;5706118
1193069;5959034
2090822;30949336
1778885;15783519
1759856;15304938
203248;157956
1942435;20905395
1252629;6643179
456293;803862
1321560;7500823
356059;487157
1792596;16139801
872082;3038781
122434;57232
1415600;8797706
2070718;28243650
27552;2896
1710371;14137804
1631445;12470623
1713762;14214500
1020986;4245009
1394979;8499842
1416963;8817675
703997;1947103
117704;52892
1812853;16685162
203154;157810
131322;65851
2061224;27370021
70637;19040
1108383;5069338
76741;22473
445501;765848
1055410;4558847
22013;1849
1642754;12696631
1049603;4504935
598339;1394683
1454493;9381738
1954967;21409700
1942953;20925778
2053140;26716184
123311;58055
2062806;27506561
810868;2609673
446790;770338
462596;826506
101780;39541
1046641;4477589
1131957;5307658
1186696;5888776
868637;3013637
770551;2347058
1156632;5564725
1369036;8136143
1513273;10323825
2084862;29927089
1931724;20492229
1673597;13334081
91611;32031
869466;3019677
1073633;4730626
1526132;10540182
957887;3704680
1705349;14025049
1434591;9079164
1219178;6252733
681330;1820192
1330527;7617922
1658345;13014904
1651340;12870927
576874;1294437
282792;306466
1927257;20324387
1697568;13852270
1396392;8520000
473459;866299
252089;243302
2003809;23655151
1633595;12513283
673374;1776749
2086591;30191215
696625;1905316
955965;3688910
756655;2260135
1265438;6797030
1677502;13417089
1217932;6238500
400063;616202
1593423;11738917
159781;97531
1779769;15806193
1098423;4970741
1922294;20140818
425482;697851
584615;1330131
1299125;7213550
584434;1329291
145703;81082
1964934;21828704
493161;940958
502801;978662
362296;504504
1418191;8835697
510109;1007761
1851363;17792187
1517810;10399722
1996831;23300536
1145572;5448524
1074998;4743653
1104740;5033132
1490740;9953805
